12-18 00:00:13 com_github_bouni_kicad-jlcpcb-tools.store 210:Part R46 does not exist in the database and will be created from the board.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part R1 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q22 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q21 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q20 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q19 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q18 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q17 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q16 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q15 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q14 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q13 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q12 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q11 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q10 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q9 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q8 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q7 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q6 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q5 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q4 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q3 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q2 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part Q1 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 210:Part J2 does not exist in the database and will be created from the board.
12-18 00:00:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part J1 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
